,Neighbourhood,Detailsـtransaction,Date,Total_price,Area,Price_per_meter
5912,الخير,1126,"Monday, 14 February 2022 ",1050000.0,750,1400
5913,الخير,1140/1,"Sunday, 6 February 2022 ",575000.0,375,1533
5914,الخير,1140/2,"Tuesday, 8 February 2022 ",547000.0,375,1459
5915,الخير,1222,"Monday, 21 February 2022 ",1125000.0,750,1500
5916,الخير,1223,"Monday, 21 February 2022 ",1125000.0,750,1500
5917,الخير,126,"Friday, 18 February 2022 ",900000.0,750,1200
5918,الخير,126,"Sunday, 27 February 2022 ",1100000.0,750,1467
5919,الخير,1336/1,"Thursday, 3 February 2022 ",545000.0,375,1453
5920,الخير,1615,"Monday, 28 February 2022 ",1000000.0,750,1333
5921,الخير,1627,"Monday, 21 February 2022 ",950000.0,750,1267
5922,الخير,1757,"Sunday, 6 February 2022 ",1100000.0,765.25,1437
5923,الخير,1798,"Wednesday, 16 February 2022 ",950000.0,750,1267
5924,الخير,1810,"Sunday, 13 February 2022 ",700000.0,753,930
5925,الخير,1811,"Sunday, 13 February 2022 ",700000.0,753,930
5926,الخير,1849/1,"Monday, 14 February 2022 ",600000.0,375,1600
5927,الخير,1904/1,"Thursday, 10 February 2022 ",530000.0,374.4,1416
5928,الخير,1904/2,"Thursday, 10 February 2022 ",530000.0,374.44,1415
5929,الخير,1906/2,"Friday, 25 February 2022 ",545000.0,373.97,1457
5930,الخير,204/2,"Monday, 7 February 2022 ",510000.0,375,1360
5931,الخير,2240,"Wednesday, 2 February 2022 ",900000.0,750,1200
5932,الخير,2242,"Wednesday, 2 February 2022 ",900000.0,750,1200
5933,الخير,2284,"Wednesday, 9 February 2022 ",700000.0,1045.64,669
5934,الخير,2830/1,"Thursday, 3 February 2022 ",530000.0,375,1413
5935,الخير,2832/1,"Tuesday, 1 February 2022 ",530000.0,380.1,1394
5936,الخير,2834,"Saturday, 5 February 2022 ",1000000.0,750,1333
5937,الخير,2835,"Saturday, 5 February 2022 ",1000000.0,750,1333
5938,الخير,2835,"Thursday, 17 February 2022 ",1250000.0,750,1667
5939,الخير,2921,"Wednesday, 23 February 2022 ",1050000.0,750,1400
5940,الخير,2934,"Wednesday, 16 February 2022 ",1150000.0,750,1533
5941,الخير,294/1,"Thursday, 17 February 2022 ",70000.0,375,187
5942,الخير,3026,"Wednesday, 16 February 2022 ",980000.0,750,1307
5943,الخير,3037/2,"Tuesday, 1 February 2022 ",550000.0,375.3,1466
5944,الخير,3053,"Wednesday, 2 February 2022 ",850000.0,792.72,1072
5945,الخير,310/1,"Wednesday, 23 February 2022 ",580000.0,375,1547
5946,الخير,3422,"Sunday, 27 February 2022 ",1350000.0,905.84,1490
5947,الخير,3810,"Monday, 7 February 2022 ",975000.0,750,1300
5948,الخير,3833,"Sunday, 27 February 2022 ",750000.0,640.8,1170
5949,الخير,3834,"Sunday, 27 February 2022 ",750000.0,640.8,1170
5950,الخير,3869,"Sunday, 13 February 2022 ",965000.0,750,1287
5951,الخير,3879,"Sunday, 13 February 2022 ",955000.0,750,1273
5952,الخير,3971,"Wednesday, 2 February 2022 ",800000.0,750,1067
5953,الخير,3971,"Wednesday, 16 February 2022 ",1050000.0,750,1400
5954,الخير,4128/1,"Thursday, 17 February 2022 ",530000.0,375,1413
5955,الخير,4128/2,"Wednesday, 16 February 2022 ",530000.0,375,1413
5956,الخير,420/2,"Monday, 28 February 2022 ",550000.0,375,1467
5957,الخير,4201,"Wednesday, 2 February 2022 ",1400000.0,812.46,1723
5958,الخير,4202,"Wednesday, 2 February 2022 ",1400000.0,824.13,1699
5959,الخير,4203,"Wednesday, 2 February 2022 ",1250000.0,750,1667
5960,الخير,4204,"Wednesday, 2 February 2022 ",1250000.0,750,1667
5961,الخير,4233,"Monday, 7 February 2022 ",750000.0,750,1000
5962,الخير,4295,"Thursday, 10 February 2022 ",1000000.0,750,1333
5963,الخير,4301,"Monday, 7 February 2022 ",1000000.0,783.78,1276
5964,الخير,4301,"Thursday, 17 February 2022 ",1200000.0,783.78,1531
5965,الخير,4313,"Wednesday, 2 February 2022 ",763000.0,809.26,943
5966,الخير,4313,"Wednesday, 2 February 2022 ",890200.0,809.26,1100
5967,الخير,4315,"Wednesday, 2 February 2022 ",894900.0,813.51,1100
5968,الخير,4336,"Wednesday, 2 February 2022 ",763000.0,763.02,1000
5969,الخير,4464,"Thursday, 10 February 2022 ",1000000.0,750,1333
5970,الخير,4465,"Thursday, 10 February 2022 ",1000000.0,750,1333
5971,الخير,4466,"Thursday, 10 February 2022 ",1000000.0,750,1333
5972,الخير,4666,"Sunday, 13 February 2022 ",1100000.0,762.84,1442
5973,الخير,4683,"Monday, 7 February 2022 ",900000.0,750,1200
5974,الخير,4704/1,"Wednesday, 23 February 2022 ",530000.0,375,1413
5975,الخير,4743/2,"Thursday, 3 February 2022 ",522000.0,300,1740
5976,الخير,4915,"Wednesday, 23 February 2022 ",900000.0,750,1200
5977,الخير,4916,"Wednesday, 23 February 2022 ",900000.0,750,1200
5978,الخير,4973,"Thursday, 24 February 2022 ",1025000.0,750,1367
5979,الخير,4996/2,"Thursday, 17 February 2022 ",530000.0,375,1413
5980,الخير,5101,"Wednesday, 23 February 2022 ",1000000.0,701,1427
5981,الخير,5146/1,"Monday, 21 February 2022 ",510000.0,375,1360
5982,الخير,5178,"Sunday, 27 February 2022 ",1250000.0,900,1389
5983,الخير,523,"Sunday, 27 February 2022 ",980000.0,720,1361
5984,الخير,583,"Sunday, 13 February 2022 ",885000.0,811.58,1090
5985,الخير,585,"Wednesday, 2 February 2022 ",940000.0,669.48,1404
5986,الخير,585/1,"Sunday, 27 February 2022 ",600000.0,340,1765
5987,الخير,617,"Sunday, 13 February 2022 ",975000.0,750,1300
5988,الخير,728,"Monday, 7 February 2022 ",936000.0,720,1300
5989,الخير,77,"Wednesday, 2 February 2022 ",1250000.0,844.39,1480
5990,الخير,805,"Thursday, 10 February 2022 ",1100000.0,750,1467
5991,الخير,99,"Sunday, 13 February 2022 ",1100000.0,837.45,1314
5992,الخير,996/1,"Thursday, 10 February 2022 ",730000.0,523.31,1395
5993,الخير,1284/2,"Thursday, 24 February 2022 ",600000.0,375,1600
5994,الخير,1348,"Wednesday, 9 February 2022 ",1100000.0,750,1467
5995,الخير,1352/1,"Tuesday, 15 February 2022 ",600000.0,445.94,1345
5996,الخير,1441,"Thursday, 3 February 2022 ",1500000.0,911.62,1645
5997,الخير,1680,"Tuesday, 1 February 2022 ",1050000.0,750,1400
5998,الخير,1765/2,"Sunday, 27 February 2022 ",630000.0,375,1680
5999,الخير,1810/1,"Sunday, 20 February 2022 ",600000.0,375,1600
6000,الخير,1810/2,"Sunday, 20 February 2022 ",600000.0,375,1600
6001,الخير,1837/1,"Monday, 21 February 2022 ",600000.0,375,1600
6002,الخير,1837/2,"Monday, 21 February 2022 ",600000.0,375,1600
6003,الخير,1839/1,"Sunday, 20 February 2022 ",600000.0,375,1600
6004,الخير,1839/2,"Sunday, 20 February 2022 ",600000.0,375,1600
6005,الخير,1847/2,"Sunday, 27 February 2022 ",600000.0,375,1600
6006,الخير,1851,"Monday, 14 February 2022 ",1100000.0,750,1467
6007,الخير,1855/1,"Sunday, 27 February 2022 ",600000.0,375,1600
6008,الخير,1855/2,"Sunday, 27 February 2022 ",600000.0,375,1600
6009,الخير,1867/2,"Sunday, 27 February 2022 ",600000.0,375,1600
6010,الخير,1869,"Tuesday, 15 February 2022 ",1100000.0,750,1467
6011,الخير,1871,"Monday, 14 February 2022 ",1100000.0,750,1467
6012,الخير,1976,"Thursday, 17 February 2022 ",1000000.0,750,1333
6013,الخير,1977,"Thursday, 17 February 2022 ",1000000.0,750,1333
6014,الخير,1978,"Thursday, 17 February 2022 ",1000000.0,639.17,1565
6015,الخير,1979,"Thursday, 17 February 2022 ",1000000.0,627.5,1594
6016,الخير,2134,"Wednesday, 2 February 2022 ",530000.0,736.33,720
6017,الخير,2136,"Monday, 7 February 2022 ",1100000.0,1409.39,780
6018,الخير,2138,"Monday, 7 February 2022 ",950000.0,1068.70,889
6019,الخير,2447,"Saturday, 5 February 2022 ",950000.0,750,1267
6020,الخير,2447/1,"Monday, 14 February 2022 ",570000.0,375,1520
6021,الخير,2447/2,"Sunday, 20 February 2022 ",570000.0,375,1520
6022,الخير,2470/1,"Sunday, 27 February 2022 ",580000.0,375,1547
6023,الخير,2470/2,"Thursday, 24 February 2022 ",580000.0,375,1547
6024,الخير,2512,"Monday, 21 February 2022 ",720000.0,750,960
6025,الخير,2513,"Thursday, 10 February 2022 ",720000.0,750,960
6026,الخير,2514,"Thursday, 10 February 2022 ",720000.0,750,960
6027,الخير,2515,"Thursday, 10 February 2022 ",720000.0,750,960
6028,الخير,2518,"Thursday, 17 February 2022 ",750000.0,750,1000
6029,الخير,271,"Saturday, 19 February 2022 ",1000000.0,750,1333
6030,الخير,272,"Saturday, 19 February 2022 ",1000000.0,750,1333
6031,الخير,273,"Saturday, 19 February 2022 ",1000000.0,750,1333
6032,الخير,274,"Saturday, 19 February 2022 ",1000000.0,750,1333
6033,الخير,2903,"Saturday, 19 February 2022 ",1000000.0,750,1333
6034,الخير,2904,"Saturday, 19 February 2022 ",1000000.0,750,1333
6035,الخير,2905,"Saturday, 19 February 2022 ",1000000.0,750,1333
6036,الخير,2906,"Saturday, 19 February 2022 ",1000000.0,750,1333
6037,الخير,2907,"Saturday, 19 February 2022 ",1000000.0,750,1333
6038,الخير,2908,"Saturday, 19 February 2022 ",1000000.0,750,1333
6039,الخير,2926,"Sunday, 20 February 2022 ",1180000.0,750,1573
6040,الخير,3073,"Tuesday, 8 February 2022 ",1140000.0,750,1520
6041,الخير,3104,"Sunday, 13 February 2022 ",700000.0,746.92,937
6042,الخير,3106,"Sunday, 13 February 2022 ",700000.0,1057.70,662
6043,الخير,3127,"Thursday, 3 February 2022 ",1100000.0,750,1467
6044,الخير,3131,"Tuesday, 15 February 2022 ",1150000.0,750,1533
6045,الخير,3143,"Sunday, 13 February 2022 ",700000.0,661.92,1058
6046,الخير,3145,"Sunday, 13 February 2022 ",700000.0,1104.65,634
6047,الخير,3173,"Monday, 7 February 2022 ",1100000.0,718.8,1530
6048,الخير,3198,"Thursday, 3 February 2022 ",1100000.0,750,1467
6049,الخير,3200,"Thursday, 3 February 2022 ",1100000.0,750,1467
6050,الخير,3289,"Sunday, 13 February 2022 ",1150000.0,750,1533
6051,الخير,3323,"Tuesday, 15 February 2022 ",1100000.0,750,1467
6052,الخير,3351,"Tuesday, 15 February 2022 ",1050000.0,750,1400
6053,الخير,3359/2,"Monday, 28 February 2022 ",570000.0,375,1520
6054,الخير,3365,"Monday, 14 February 2022 ",1000000.0,750,1333
6055,الخير,3390,"Sunday, 13 February 2022 ",1200000.0,750,1600
6056,الخير,3428,"Wednesday, 16 February 2022 ",1200000.0,750,1600
6057,الخير,3474/1,"Wednesday, 9 February 2022 ",600000.0,375,1600
6058,الخير,3666/2,"Sunday, 13 February 2022 ",620000.0,375,1653
6059,الخير,3774,"Wednesday, 2 February 2022 ",1005000.0,750,1340
6060,الخير,3893,"Sunday, 27 February 2022 ",1090000.0,1014.04,1075
6061,الخير,4006,"Sunday, 13 February 2022 ",1020000.0,750,1360
6062,الخير,4103/1,"Monday, 21 February 2022 ",430000.0,293.42,1465
6063,الخير,4169,"Wednesday, 2 February 2022 ",950000.0,750,1267
6064,الخير,4200,"Tuesday, 1 February 2022 ",912597.0,751.18,1215
6065,الخير,4201,"Tuesday, 1 February 2022 ",914045.0,751.19,1217
6066,الخير,4202,"Tuesday, 1 February 2022 ",912597.0,750,1217
6067,الخير,4203,"Tuesday, 1 February 2022 ",912597.0,750,1217
6068,الخير,4204,"Tuesday, 1 February 2022 ",912597.0,750,1217
6069,الخير,4205,"Tuesday, 1 February 2022 ",912597.0,750,1217
6070,الخير,4206,"Tuesday, 1 February 2022 ",912597.0,750,1217
6071,الخير,4207,"Tuesday, 1 February 2022 ",912597.0,750,1217
6072,الخير,4208,"Tuesday, 1 February 2022 ",912597.0,750,1217
6073,الخير,4209,"Tuesday, 1 February 2022 ",912597.0,750,1217
6074,الخير,4210,"Tuesday, 1 February 2022 ",912597.0,750,1217
6075,الخير,4211,"Tuesday, 1 February 2022 ",912597.0,750,1217
6076,الخير,4212,"Tuesday, 1 February 2022 ",912597.0,750,1217
6077,الخير,4213,"Tuesday, 1 February 2022 ",912597.0,750,1217
6078,الخير,4214,"Tuesday, 1 February 2022 ",912597.0,750,1217
6079,الخير,4215,"Tuesday, 1 February 2022 ",912597.0,750,1217
6080,الخير,4216,"Tuesday, 1 February 2022 ",912597.0,750,1217
6081,الخير,4217,"Tuesday, 1 February 2022 ",912597.0,750,1217
6082,الخير,4218,"Tuesday, 1 February 2022 ",912597.0,750,1217
6083,الخير,4219,"Tuesday, 1 February 2022 ",914033.0,750,1219
6084,الخير,4220,"Wednesday, 2 February 2022 ",875729.0,719.7,1217
6085,الخير,4221,"Tuesday, 1 February 2022 ",869439.0,714.53,1217
6086,الخير,424/2,"Wednesday, 23 February 2022 ",650000.0,375,1733
6087,الخير,4376/2,"Tuesday, 15 February 2022 ",548500.0,375,1463
6088,الخير,4410,"Tuesday, 8 February 2022 ",1100000.0,1145.40,960
6089,الخير,443/2,"Sunday, 13 February 2022 ",620000.0,375,1653
6090,الخير,4479/2,"Thursday, 24 February 2022 ",540000.0,375,1440
6091,الخير,4694/2,"Monday, 7 February 2022 ",550000.0,374.63,1468
6092,الخير,4846,"Sunday, 20 February 2022 ",1050000.0,750,1400
6093,الخير,4900/1,"Monday, 14 February 2022 ",540000.0,375,1440
6094,الخير,4900/2,"Monday, 14 February 2022 ",550000.0,375,1467
6095,الخير,4926,"Sunday, 6 February 2022 ",1180000.0,750,1573
6096,الخير,4932,"Wednesday, 16 February 2022 ",1005000.0,750,1340
6097,الخير,499/2,"Monday, 21 February 2022 ",640000.0,375,1707
6098,الخير,5105,"Thursday, 17 February 2022 ",1050000.0,750,1400
6099,الخير,5106,"Thursday, 17 February 2022 ",1050000.0,750,1400
6100,الخير,5118,"Sunday, 13 February 2022 ",975000.0,750,1300
6101,الخير,5123,"Wednesday, 16 February 2022 ",650000.0,559.64,1161
6102,الخير,517/1,"Wednesday, 2 February 2022 ",610000.0,375,1627
6103,الخير,5171,"Sunday, 27 February 2022 ",990000.0,750,1320
6104,الخير,1494/1,"Monday, 21 February 2022 ",730000.0,426.25,1713
6105,الخير,1554/1,"Wednesday, 23 February 2022 ",610000.0,379.75,1606
6106,الخير,1595/1,"Tuesday, 1 February 2022 ",640000.0,379.75,1685
6107,الخير,1596,"Friday, 18 February 2022 ",1100000.0,759.5,1448
6108,الخير,1597,"Thursday, 17 February 2022 ",1150000.0,759.5,1514
6109,الخير,1597,"Wednesday, 23 February 2022 ",1250000.0,759.5,1646
6110,الخير,1599,"Thursday, 17 February 2022 ",1150000.0,759.5,1514
6111,الخير,1599,"Wednesday, 23 February 2022 ",1250000.0,759.5,1646
6112,الخير,1601,"Thursday, 17 February 2022 ",1150000.0,852.5,1349
6113,الخير,1601,"Wednesday, 23 February 2022 ",1400000.0,852.5,1642
6114,الخير,1617,"Sunday, 6 February 2022 ",950000.0,759.5,1251
6115,الخير,1739,"Sunday, 13 February 2022 ",2000000.0,1127.00,1775
6116,الخير,1788,"Thursday, 17 February 2022 ",1100000.0,750,1467
6117,الخير,1790,"Thursday, 17 February 2022 ",1100000.0,750,1467
6118,الخير,1882,"Thursday, 3 February 2022 ",1050000.0,750,1400
6119,الخير,2136/2,"Monday, 7 February 2022 ",630000.0,375,1680
6120,الخير,398/1,"Tuesday, 8 February 2022 ",650000.0,375,1733
6121,الخير,398/2,"Tuesday, 8 February 2022 ",650000.0,375,1733
6122,الخير,635,"Sunday, 6 February 2022 ",1300000.0,750,1733
6123,الخير,853/1,"Saturday, 26 February 2022 ",750000.0,375,2000
6124,الخير,1175,"Tuesday, 8 February 2022 ",1090000.0,875,1246
6125,الخير,1268/1,"Monday, 21 February 2022 ",650000.0,451.5,1440
6126,الخير,1269/2,"Friday, 18 February 2022 ",600000.0,451.5,1329
6127,الخير,1274/2,"Monday, 21 February 2022 ",650000.0,451.5,1440
6128,الخير,1275/1,"Friday, 18 February 2022 ",550000.0,451.5,1218
6129,الخير,2132/1,"Thursday, 17 February 2022 ",650000.0,390,1667
6130,الخير,2162/2,"Thursday, 17 February 2022 ",530000.0,375,1413
6131,الخير,2266/1,"Sunday, 27 February 2022 ",550000.0,375,1467
6132,الخير,2266/2,"Sunday, 27 February 2022 ",550000.0,375,1467
6133,الخير,2835,"Thursday, 3 February 2022 ",1060000.0,750,1413
6134,الخير,2848,"Tuesday, 15 February 2022 ",925000.0,750,1233
6135,الخير,2870,"Thursday, 3 February 2022 ",1040000.0,750,1387
6136,الخير,2899/1,"Sunday, 6 February 2022 ",590000.0,375,1573
6137,الخير,2899/2,"Sunday, 6 February 2022 ",600000.0,375,1600
6138,الخير,2901,"Wednesday, 2 February 2022 ",1190000.0,750,1587
6139,الخير,3030,"Wednesday, 2 February 2022 ",1025000.0,735.34,1394
6140,الخير,3031,"Wednesday, 2 February 2022 ",1025000.0,734.8,1395
6141,الخير,3037,"Saturday, 5 February 2022 ",1000000.0,720,1389
6142,الخير,3124,"Wednesday, 9 February 2022 ",1125000.0,857.5,1312
6143,الخير,3125,"Wednesday, 9 February 2022 ",1125000.0,857.5,1312
6144,الخير,3142/2,"Tuesday, 15 February 2022 ",600000.0,425,1412
6145,الخير,3143/1,"Wednesday, 2 February 2022 ",600000.0,425,1412
6146,الخير,3143/2,"Tuesday, 8 February 2022 ",600000.0,425,1412
6147,الخير,3144/1,"Monday, 7 February 2022 ",600000.0,425,1412
6148,الخير,3144/2,"Wednesday, 9 February 2022 ",600000.0,425,1412
6149,الخير,3163,"Monday, 7 February 2022 ",1200000.0,956.56,1254
6150,الخير,3178/1,"Sunday, 27 February 2022 ",620000.0,425,1459
6151,الخير,3216/1,"Wednesday, 9 February 2022 ",640000.0,437.5,1463
6152,الخير,3504/1,"Wednesday, 16 February 2022 ",400000.0,312.5,1280
6153,الخير,3575,"Monday, 7 February 2022 ",1025000.0,750,1367
6154,الخير,3589,"Tuesday, 22 February 2022 ",1040000.0,750,1387
6155,الخير,551,"Tuesday, 15 February 2022 ",1150000.0,750,1533
6156,الخير,555,"Sunday, 27 February 2022 ",1100000.0,750,1467
6157,الخير,556,"Sunday, 27 February 2022 ",1100000.0,750,1467
6158,الخير,634,"Sunday, 27 February 2022 ",1100000.0,750,1467
6159,الخير,913,"Thursday, 17 February 2022 ",1100000.0,875,1257
6160,الخير,915,"Thursday, 17 February 2022 ",1100000.0,875,1257
6161,الخير,977,"Thursday, 17 February 2022 ",1090000.0,750,1453
6162,الخير,978,"Thursday, 17 February 2022 ",1090000.0,750,1453
6163,الخير,1095/38,"Sunday, 6 February 2022 ",1050000.0,750,1400
6164,الخير,1121/38/2,"Thursday, 17 February 2022 ",600000.0,375,1600
6165,الخير,1269,"Monday, 21 February 2022 ",1100000.0,903,1218
6166,الخير,1536/39,"Sunday, 13 February 2022 ",1250000.0,840,1488
6167,الخير,1611/39,"Tuesday, 15 February 2022 ",1200000.0,846.64,1417
6168,الخير,195,"Sunday, 27 February 2022 ",1225000.0,745.8,1643
6169,الخير,196,"Sunday, 27 February 2022 ",1225000.0,737.4,1661
6170,الخير,2024,"Sunday, 27 February 2022 ",1200000.0,750,1600
6171,الخير,2034/38/1,"Thursday, 10 February 2022 ",642000.0,425,1511
6172,الخير,2203,"Thursday, 24 February 2022 ",1300000.0,848.38,1532
6173,الخير,2204,"Thursday, 24 February 2022 ",1350000.0,848.38,1591
6174,الخير,2833/38/2,"Thursday, 24 February 2022 ",600000.0,375,1600
6175,الخير,3058,"Thursday, 17 February 2022 ",930000.0,767,1213
6176,الخير,3076,"Sunday, 20 February 2022 ",1000000.0,850,1176
6177,الخير,3076,"Sunday, 27 February 2022 ",1150000.0,850,1353
6178,الخير,593,"Tuesday, 8 February 2022 ",1000000.0,1015.00,985
6179,الخير,593,"Monday, 21 February 2022 ",1600000.0,1015.00,1576
6180,الخير,594,"Tuesday, 8 February 2022 ",1000000.0,1015.00,985
6181,الخير,594,"Monday, 21 February 2022 ",1600000.0,1015.00,1576
6182,الخير,595,"Tuesday, 8 February 2022 ",1000000.0,875,1143
6183,الخير,596,"Tuesday, 8 February 2022 ",1000000.0,875,1143
6184,الخير,910/2,"Monday, 21 February 2022 ",630000.0,437.5,1440
6185,الدار البيضاء,3496,"Tuesday, 1 February 2022 ",2123350.0,1073.25,1978
6186,الدار البيضاء,1761/2,"Monday, 14 February 2022 ",950000.0,250,3800
6187,الدار البيضاء,3051,"Thursday, 3 February 2022 ",750000.0,625,1200
6188,الدار البيضاء,3185,"Monday, 21 February 2022 ",975000.0,750,1300
